Entity,Code,Year,Coal Consumption - TWh
Turkey,TUR,2008,344.20148
Turkey,TUR,2009,359.34375
Turkey,TUR,2010,365.62393
Turkey,TUR,2011,394.01044
Turkey,TUR,2012,424.43686
Turkey,TUR,2013,367.09164
Turkey,TUR,2014,420.1454
Turkey,TUR,2015,404.02606
Turkey,TUR,2016,447.26016
Turkey,TUR,2017,458.91183
Turkey,TUR,2018,475.22025
Turkey,TUR,2019,487.52646
Turkey,TUR,2020,472.36676
Turkey,TUR,2021,484.07462
Turkmenistan,TKM,1985,3.74486
Turkmenistan,TKM,1986,3.74486
Turkmenistan,TKM,1987,3.74486
Turkmenistan,TKM,1988,3.20988
Turkmenistan,TKM,1989,3.74486
Turkmenistan,TKM,1990,4.27984
Turkmenistan,TKM,1991,3.74486
Turkmenistan,TKM,1992,1.60494
Turkmenistan,TKM,1993,0
Turkmenistan,TKM,1994,0.05815
Turkmenistan,TKM,1995,0.05815
Turkmenistan,TKM,1996,0.53498
USSR,OWID_USS,1965,3459.1882
USSR,OWID_USS,1966,3585219
USSR,OWID_USS,1967,3640.7202
USSR,OWID_USS,1968,3608.9705
USSR,OWID_USS,1969,3660.7078
USSR,OWID_USS,1970,3630.3938
USSR,OWID_USS,1971,3703.8052
USSR,OWID_USS,1972,3807.3276
USSR,OWID_USS,1973,3848096
USSR,OWID_USS,1974,3866.9873
USSR,OWID_USS,1975,3977.0588
USSR,OWID_USS,1976,3972.7527
USSR,OWID_USS,1977,4044.1145
USSR,OWID_USS,1978,4019.6406
USSR,OWID_USS,1979,4048.7356
USSR,OWID_USS,1980,3925.4902
USSR,OWID_USS,1981,3900584
USSR,OWID_USS,1982,3960.3271
USSR,OWID_USS,1983,3970.4863
USSR,OWID_USS,1984,3933.0122
Ukraine,UKR,1985,987.91223
Ukraine,UKR,1986,980.78357
Ukraine,UKR,1987,971.87274
Ukraine,UKR,1988,916.62573
Ukraine,UKR,1989,835.83435
Ukraine,UKR,1990,965.93225
Ukraine,UKR,1991,857391
Ukraine,UKR,1992,843.9732
Ukraine,UKR,1993,751.6938
Ukraine,UKR,1994,599.94336
Ukraine,UKR,1995,593.1248
Ukraine,UKR,1996,446.30518
Ukraine,UKR,1997,435.42838
Ukraine,UKR,1998,446.23398
Ukraine,UKR,1999,441.38275
Ukraine,UKR,2000,448.2814
Ukraine,UKR,2001,436.4513
Ukraine,UKR,2002,439.19794
Ukraine,UKR,2003,451.35876
Ukraine,UKR,2004,428.8501
Ukraine,UKR,2005,433.76498
Ukraine,UKR,2006,466.38873
Ukraine,UKR,2007,496.10092
Ukraine,UKR,2008,486.11075
Ukraine,UKR,2009,417.1681
Ukraine,UKR,2010,444.85913
Ukraine,UKR,2011,482.5287
Ukraine,UKR,2012,496.81033
Ukraine,UKR,2013,481.79602
Ukraine,UKR,2014,413.74887
Ukraine,UKR,2015,318.0107
Ukraine,UKR,2016,377.3935
Ukraine,UKR,2017,299.55392
Ukraine,UKR,2018,326.27966
Ukraine,UKR,2019,303.2639
Ukraine,UKR,2020,265.34454
Ukraine,UKR,2021,264.51666
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,0
United Arab Emirates,ARE,1968,0
United Arab Emirates,ARE,1969,0
United Arab Emirates,ARE,1970,0
United Arab Emirates,ARE,1971,0
United Arab Emirates,ARE,1972,0
United Arab Emirates,ARE,1973,0
United Arab Emirates,ARE,1974,0
United Arab Emirates,ARE,1975,0
United Arab Emirates,ARE,1976,0
United Arab Emirates,ARE,1977,0
United Arab Emirates,ARE,1978,0
United Arab Emirates,ARE,1979,0
United Arab Emirates,ARE,1980,0
United Arab Emirates,ARE,1981,0
United Arab Emirates,ARE,1982,0
United Arab Emirates,ARE,1983,0
United Arab Emirates,ARE,1984,0
United Arab Emirates,ARE,1985,0
United Arab Emirates,ARE,1986,0
United Arab Emirates,ARE,1987,0
United Arab Emirates,ARE,1988,0
United Arab Emirates,ARE,1989,0
United Arab Emirates,ARE,1990,0
United Arab Emirates,ARE,1991,0
United Arab Emirates,ARE,1992,0
United Arab Emirates,ARE,1993,0
United Arab Emirates,ARE,1994,0
United Arab Emirates,ARE,1995,0
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Arab Emirates,ARE,2001,0.2150039
United Arab Emirates,ARE,2002,1.0964997
United Arab Emirates,ARE,2003,1.2899997
United Arab Emirates,ARE,2004,1.4619956
United Arab Emirates,ARE,2005,1.6913278
United Arab Emirates,ARE,2006,3.2751708
United Arab Emirates,ARE,2007,1.5766675
United Arab Emirates,ARE,2008,3.9918346
United Arab Emirates,ARE,2009,3.1852245
United Arab Emirates,ARE,2010,7.652819
United Arab Emirates,ARE,2011,5.1739426
United Arab Emirates,ARE,2012,16.076893
United Arab Emirates,ARE,2013,20.58097
United Arab Emirates,ARE,2014,22.946222
United Arab Emirates,ARE,2015,19.94159
United Arab Emirates,ARE,2016,21.4059
United Arab Emirates,ARE,2017,24.76027
United Arab Emirates,ARE,2018,22.33227
United Arab Emirates,ARE,2019,22.995039
United Arab Emirates,ARE,2020,21.984848
United Arab Emirates,ARE,2021,20.53321
United Kingdom,GBR,1965,1365.3271
United Kingdom,GBR,1966,1299.4199
United Kingdom,GBR,1967,1213.8347
United Kingdom,GBR,1968,1214.7535
United Kingdom,GBR,1969,1184.0503
United Kingdom,GBR,1970,1116.7592
United Kingdom,GBR,1971,989713
United Kingdom,GBR,1972,866.92346
United Kingdom,GBR,1973,938.9829
United Kingdom,GBR,1974,826.6604
United Kingdom,GBR,1975,831.60315
United Kingdom,GBR,1976,846.26855
United Kingdom,GBR,1977,849.04816
United Kingdom,GBR,1978,827.1372
United Kingdom,GBR,1979,889.1135
United Kingdom,GBR,1980,826.48596
United Kingdom,GBR,1981,821.99677
United Kingdom,GBR,1982,766638
United Kingdom,GBR,1983,773.76715
United Kingdom,GBR,1984,549.8199
United Kingdom,GBR,1985,731.2828
United Kingdom,GBR,1986,789.77
United Kingdom,GBR,1987,809.08746
United Kingdom,GBR,1988,785.39716
United Kingdom,GBR,1989,755.9965
United Kingdom,GBR,1990,755.31036
United Kingdom,GBR,1991,756.58966
United Kingdom,GBR,1992,711.38385
United Kingdom,GBR,1993,619.4836
United Kingdom,GBR,1994,578.40643
United Kingdom,GBR,1995,551.91327
United Kingdom,GBR,1996,515.97656
United Kingdom,GBR,1997,460.17584
United Kingdom,GBR,1998,448.69122
United Kingdom,GBR,1999,398.91714
United Kingdom,GBR,2000,427.1478
United Kingdom,GBR,2001,452.5454
United Kingdom,GBR,2002,415.30847
United Kingdom,GBR,2003,443.14835
United Kingdom,GBR,2004,425.8915
United Kingdom,GBR,2005,435.3025
United Kingdom,GBR,2006,476.04288
United Kingdom,GBR,2007,446.44717
United Kingdom,GBR,2008,414.20367
United Kingdom,GBR,2009,346.4878
United Kingdom,GBR,2010,359.69037
United Kingdom,GBR,2011,365.75165
United Kingdom,GBR,2012,453.08206
United Kingdom,GBR,2013,429.99728
United Kingdom,GBR,2014,346.04227
United Kingdom,GBR,2015,268.35272
United Kingdom,GBR,2016,128.89343
United Kingdom,GBR,2017,105.34501
United Kingdom,GBR,2018,88.175285
United Kingdom,GBR,2019,60.42913
United Kingdom,GBR,2020,56.762657
United Kingdom,GBR,2021,58.423153
United States,USA,1965,3224.2441
United States,USA,1966,3380.8462
United States,USA,1967,3316.9966
United States,USA,1968,3433.0764
United States,USA,1969,3447.2375
United States,USA,1970,3414.6594
United States,USA,1971,3229.2007
United States,USA,1972,3362.4253
United States,USA,1973,3611.49
United States,USA,1974,3525.5671
United States,USA,1975,3525.5415
United States,USA,1976,3782.0422
United States,USA,1977,3876.1572
United States,USA,1978,3832.5771
United States,USA,1979,4187284
United States,USA,1980,4293.98
United States,USA,1981,4428934
United States,USA,1982,4265.7964
United States,USA,1983,4425291
United States,USA,1984,4752.7603
United States,USA,1985,4866.3003
United States,USA,1986,4805599
United States,USA,1987,5013868
United States,USA,1988,5247.1436
United States,USA,1989,5309356
United States,USA,1990,5337.9976
United States,USA,1991,5287614
United States,USA,1992,5324031
United States,USA,1993,5522.4526
United States,USA,1994,5543143
United States,USA,1995,5593.0537
United States,USA,1996,5847301
United States,USA,1997,5970778
United States,USA,1998,6029.3384
United States,USA,1999,6020095
United States,USA,2000,6286536
United States,USA,2001,6101316
United States,USA,2002,6098454
United States,USA,2003,6214537
United States,USA,2004,6254.9824
United States,USA,2005,6346957
United States,USA,2006,6249.6826
United States,USA,2007,6333.8496
United States,USA,2008,6233.0547
United States,USA,2009,5482.3765
United States,USA,2010,5800.5415
United States,USA,2011,5473.0713
United States,USA,2012,4838405
United States,USA,2013,5022.2715
United States,USA,2014,5010856
United States,USA,2015,4329.0776
United States,USA,2016,3960.7412
United States,USA,2017,3852.5925
United States,USA,2018,3689.4587
United States,USA,2019,3150.46
United States,USA,2020,2556.1816
United States,USA,2021,2936548
Upper-middle-income countries,,1965,5300.9673
Upper-middle-income countries,,1966,5528208
Upper-middle-income countries,,1967,5446791
Upper-middle-income countries,,1968,5433247
Upper-middle-income countries,,1969,5768.6455
Upper-middle-income countries,,1970,6190118
Upper-middle-income countries,,1971,6582289
Upper-middle-income countries,,1972,6830143
Upper-middle-income countries,,1973,6939933
Upper-middle-income countries,,1974,6971.4746
Upper-middle-income countries,,1975,7426.0547
Upper-middle-income countries,,1976,7501.8394
Upper-middle-income countries,,1977,7883.0166
Upper-middle-income countries,,1978,8172627
Upper-middle-income countries,,1979,8365482
Upper-middle-income countries,,1980,8434.93
Upper-middle-income countries,,1981,8490.4375
Upper-middle-income countries,,1982,8832264
Upper-middle-income countries,,1983,9163992
Upper-middle-income countries,,1984,9558742
Upper-middle-income countries,,1985,8890304
Upper-middle-income countries,,1986,9227734
Upper-middle-income countries,,1987,9759784
Upper-middle-income countries,,1988,10200986
Upper-middle-income countries,,1989,10369803
Upper-middle-income countries,,1990,10206226
Upper-middle-income countries,,1991,10309849
Upper-middle-income countries,,1992,10510228
Upper-middle-income countries,,1993,10729959
Upper-middle-income countries,,1994,11028705
Upper-middle-income countries,,1995,11057255
Upper-middle-income countries,,1996,11417033
Upper-middle-income countries,,1997,11159509
Upper-middle-income countries,,1998,10959007
Upper-middle-income countries,,1999,11169609
Upper-middle-income countries,,2000,11358209
Upper-middle-income countries,,2001,11790957
Upper-middle-income countries,,2002,12657352
Upper-middle-income countries,,2003,14636152
Upper-middle-income countries,,2004,16611803
Upper-middle-income countries,,2005,18747.71
Upper-middle-income countries,,2006,20431088
Upper-middle-income countries,,2007,22044.54
Upper-middle-income countries,,2008,22578252
Upper-middle-income countries,,2009,23285396
Upper-middle-income countries,,2010,24156613
Upper-middle-income countries,,2011,26093957
Upper-middle-income countries,,2012,26430.85
Upper-middle-income countries,,2013,26729066
Upper-middle-income countries,,2014,26811027
Upper-middle-income countries,,2015,26335717
Upper-middle-income countries,,2016,26194.46
Upper-middle-income countries,,2017,26318145
Upper-middle-income countries,,2018,26502133
Upper-middle-income countries,,2019,26674113
Upper-middle-income countries,,2020,26582703
Upper-middle-income countries,,2021,27708555
Uzbekistan,UZB,1985,17.30517
Uzbekistan,UZB,1986,19.59076
Uzbekistan,UZB,1987,16.325632
Uzbekistan,UZB,1988,17.958197
Uzbekistan,UZB,1989,20.243784
Uzbekistan,UZB,1990,21.223322
Uzbekistan,UZB,1991,19.420973
Uzbekistan,UZB,1992,15.280792
Uzbekistan,UZB,1993,12.430337
Uzbekistan,UZB,1994,12.554411
Uzbekistan,UZB,1995,10.373733
Uzbekistan,UZB,1996,9.691663
Uzbekistan,UZB,1997,9.628582
Uzbekistan,UZB,1998,9.655122
Uzbekistan,UZB,1999,9.651782
Uzbekistan,UZB,2000,11.003522
Uzbekistan,UZB,2001,9.22359
Uzbekistan,UZB,2002,9.822984
Uzbekistan,UZB,2003,7.661995
Uzbekistan,UZB,2004,10.35431
Uzbekistan,UZB,2005,9.831249
Uzbekistan,UZB,2006,10.694142
Uzbekistan,UZB,2007,9.210256
Uzbekistan,UZB,2008,11.631371
Uzbekistan,UZB,2009,11.0725765
Uzbekistan,UZB,2010,9.23105
Uzbekistan,UZB,2011,9.882212
Uzbekistan,UZB,2012,13.372362
Uzbekistan,UZB,2013,19.96948
Uzbekistan,UZB,2014,18.376455
Uzbekistan,UZB,2015,14.784922
Uzbekistan,UZB,2016,17.464579
Uzbekistan,UZB,2017,16.491726
Uzbekistan,UZB,2018,23.62433
Uzbekistan,UZB,2019,20.912855
Uzbekistan,UZB,2020,28.659058
Uzbekistan,UZB,2021,20.416182
Venezuela,VEN,1965,0.2326
Venezuela,VEN,1966,0.24423
Venezuela,VEN,1967,0.25586
Venezuela,VEN,1968,0.26749
Venezuela,VEN,1969,0.27912
Venezuela,VEN,1970,0.27912
Venezuela,VEN,1971,1.659415
Venezuela,VEN,1972,1.7482333
Venezuela,VEN,1973,3.168163
Venezuela,VEN,1974,2.3727295
Venezuela,VEN,1975,2.9296553
Venezuela,VEN,1976,1.9216017
Venezuela,VEN,1977,2.97778
Venezuela,VEN,1978,0.91737443
Venezuela,VEN,1979,1.9123675
Venezuela,VEN,1980,1.8214788
Venezuela,VEN,1981,1.7995217
Venezuela,VEN,1982,1.0270803
Venezuela,VEN,1983,1.4372122
Venezuela,VEN,1984,1.5723528
Venezuela,VEN,1985,2.081898
Venezuela,VEN,1986,2.3150444
Venezuela,VEN,1987,3.0411286
Venezuela,VEN,1988,2.210619
Venezuela,VEN,1989,6.069895
Venezuela,VEN,1990,5.382201
Venezuela,VEN,1991,0
Venezuela,VEN,1992,0.042449445
Venezuela,VEN,1993,0.3311061
Venezuela,VEN,1994,0.6452442
Venezuela,VEN,1995,0.059429165
Venezuela,VEN,1996,0.18677777
Venezuela,VEN,1997,0.3990253
Venezuela,VEN,1998,0.416005
Venezuela,VEN,1999,0.424495
Venezuela,VEN,2000,1.5366952
Venezuela,VEN,2001,0.568835
Venezuela,VEN,2002,0.2122475
Venezuela,VEN,2003,0.5009158
Venezuela,VEN,2004,0
Venezuela,VEN,2005,0.432985
Venezuela,VEN,2006,2.8781111
Venezuela,VEN,2007,1.6130925
Venezuela,VEN,2008,1.6385739
Venezuela,VEN,2009,2.7592525
Venezuela,VEN,2010,2.317766
Venezuela,VEN,2011,2.3856852
Venezuela,VEN,2012,2.4536045
Venezuela,VEN,2013,2.4451144
Venezuela,VEN,2014,2.2922964
Venezuela,VEN,2015,1.5281994
Venezuela,VEN,2016,1.7149794
Venezuela,VEN,2017,0.95276445
Venezuela,VEN,2018,0.38110805
Venezuela,VEN,2019,0.5074983
Venezuela,VEN,2020,0.20101888
Venezuela,VEN,2021,0.111344725
Vietnam,VNM,1965,10.438047
Vietnam,VNM,1966,10.964335
Vietnam,VNM,1967,12.016917
Vietnam,VNM,1968,13.332632
Vietnam,VNM,1969,14.209779
Vietnam,VNM,1970,15.174641
Vietnam,VNM,1971,16.66579
Vietnam,VNM,1972,12.53714
Vietnam,VNM,1973,18.04976
Vietnam,VNM,1974,21.56202
Vietnam,VNM,1975,29.97051
Vietnam,VNM,1976,28.29579
Vietnam,VNM,1977,31.01721
Vietnam,VNM,1978,29.98214
Vietnam,VNM,1979,31.00558
Vietnam,VNM,1980,26.44662
Vietnam,VNM,1981,29.44716
Vietnam,VNM,1982,32564
Vietnam,VNM,1983,32.77334
Vietnam,VNM,1984,32.80823
Vietnam,VNM,1985,32.61052
Vietnam,VNM,1986,35.9367
Vietnam,VNM,1987,40.06535
Vietnam,VNM,1988,37.53001
Vietnam,VNM,1989,30.14496
Vietnam,VNM,1990,25.85349
Vietnam,VNM,1991,24.96961
Vietnam,VNM,1992,25.03939
Vietnam,VNM,1993,24.23692
Vietnam,VNM,1994,26.76063
Vietnam,VNM,1995,36.014004
Vietnam,VNM,1996,40.22834
Vietnam,VNM,1997,51.679348
Vietnam,VNM,1998,55.431213
Vietnam,VNM,1999,41.49199
Vietnam,VNM,2000,54.536125
Vietnam,VNM,2001,59.599205
Vietnam,VNM,2002,68.05898
Vietnam,VNM,2003,79.237206
Vietnam,VNM,2004,103.84395
Vietnam,VNM,2005,108.74028
Vietnam,VNM,2006,66.615166
Vietnam,VNM,2007,72.92038
Vietnam,VNM,2008,138.26147
Vietnam,VNM,2009,129.7325
Vietnam,VNM,2010,169.25735
Vietnam,VNM,2011,201.71034
Vietnam,VNM,2012,187.22202
Vietnam,VNM,2013,199.97055
Vietnam,VNM,2014,241.61691
Vietnam,VNM,2015,305.12338
Vietnam,VNM,2016,330.17935
Vietnam,VNM,2017,329.9152
Vietnam,VNM,2018,439.51398
Vietnam,VNM,2019,580.6638
Vietnam,VNM,2020,583.2075
Vietnam,VNM,2021,596.06616
Western Africa (BP),,1965,5.4908895
Western Africa (BP),,1966,5.1961474
Western Africa (BP),,1967,2.4516046
Western Africa (BP),,1968,0.4243475
Western Africa (BP),,1969,0.51879
Western Africa (BP),,1970,0.9269975
Western Africa (BP),,1971,1.808085
Western Africa (BP),,1972,2.3580961
Western Africa (BP),,1973,2.3985407
Western Africa (BP),,1974,1.949535
Western Africa (BP),,1975,2.1208441
Western Africa (BP),,1976,1.9575144
Western Africa (BP),,1977,2.0555763
Western Africa (BP),,1978,1.8575559
Western Africa (BP),,1979,1.8259897
Western Africa (BP),,1980,1.6199872
Western Africa (BP),,1981,1.4825745
Western Africa (BP),,1982,0.93808585
Western Africa (BP),,1983,0.91411304
Western Africa (BP),,1984,1.0435987
Western Africa (BP),,1985,1.2510978
Western Africa (BP),,1986,1.5535548
Western Africa (BP),,1987,1.4682012
Western Africa (BP),,1988,0.98177
Western Africa (BP),,1989,1.0369283
Western Africa (BP),,1990,1.0530736
Western Africa (BP),,1991,1.04037
Western Africa (BP),,1992,0.83353806
Western Africa (BP),,1993,0.5578686
Western Africa (BP),,1994,0.66515803
Western Africa (BP),,1995,0.6998019
Western Africa (BP),,1996,0.6457361
Western Africa (BP),,1997,0.63739026
Western Africa (BP),,1998,0.681393
Western Africa (BP),,1999,0.6713197
Western Africa (BP),,2000,0.6269939
Western Africa (BP),,2001,0.54899555
Western Africa (BP),,2002,0.8517997
Western Africa (BP),,2003,0.7273383
Western Africa (BP),,2004,1.599512
Western Africa (BP),,2005,1.7272184
Western Africa (BP),,2006,1.8865722
Western Africa (BP),,2007,2.194075
Western Africa (BP),,2008,2.311539
Western Africa (BP),,2009,2.6731517
Western Africa (BP),,2010,3.2448356
Western Africa (BP),,2011,4.220306
Western Africa (BP),,2012,4.002141
Western Africa (BP),,2013,3.9934897
Western Africa (BP),,2014,5.93444
Western Africa (BP),,2015,7.4496794
Western Africa (BP),,2016,9.4951315
Western Africa (BP),,2017,7.8433304
Western Africa (BP),,2018,9.002492
Western Africa (BP),,2019,8.791768
Western Africa (BP),,2020,7.973295
Western Africa (BP),,2021,9.220235
World,OWID_WRL,1965,16140179
World,OWID_WRL,1966,16324094
World,OWID_WRL,1967,16060.81
World,OWID_WRL,1968,16301146
World,OWID_WRL,1969,16798736
World,OWID_WRL,1970,17058607
World,OWID_WRL,1971,16965777
World,OWID_WRL,1972,17158637
World,OWID_WRL,1973,17667.85
World,OWID_WRL,1974,17682.05
World,OWID_WRL,1975,18024537
World,OWID_WRL,1976,18688484
World,OWID_WRL,1977,19241.3
World,OWID_WRL,1978,19457904
World,OWID_WRL,1979,20363.54
World,OWID_WRL,1980,20857.61
World,OWID_WRL,1981,21149.68
World,OWID_WRL,1982,21385451
World,OWID_WRL,1983,22046346
World,OWID_WRL,1984,23001.08
World,OWID_WRL,1985,23987828
World,OWID_WRL,1986,24258033
World,OWID_WRL,1987,25212426
World,OWID_WRL,1988,25967129
World,OWID_WRL,1989,26215676
World,OWID_WRL,1990,25904469
World,OWID_WRL,1991,25654252
World,OWID_WRL,1992,25556594
World,OWID_WRL,1993,25685594
World,OWID_WRL,1994,25784777
World,OWID_WRL,1995,25963682
World,OWID_WRL,1996,26582123
World,OWID_WRL,1997,26536688
World,OWID_WRL,1998,26366365
World,OWID_WRL,1999,26479496
World,OWID_WRL,2000,27427523
World,OWID_WRL,2001,27860152
World,OWID_WRL,2002,28955104
World,OWID_WRL,2003,31499232
World,OWID_WRL,2004,33673.01
World,OWID_WRL,2005,36169.06
World,OWID_WRL,2006,38069035
World,OWID_WRL,2007,40228418
World,OWID_WRL,2008,40773582
World,OWID_WRL,2009,40175.36
World,OWID_WRL,2010,41996387
World,OWID_WRL,2011,44017297
World,OWID_WRL,2012,44184375
World,OWID_WRL,2013,44842617
World,OWID_WRL,2014,45161207
World,OWID_WRL,2015,44054.44
World,OWID_WRL,2016,43504164
World,OWID_WRL,2017,43751676
World,OWID_WRL,2018,44315875
World,OWID_WRL,2019,43699887
World,OWID_WRL,2020,41963965
World,OWID_WRL,2021,44473195
