Entity,Code,Year,Gas Consumption - TWh
Ukraine,UKR,2009,489.08627
Ukraine,UKR,2010,545.60596
Ukraine,UKR,2011,561.26904
Ukraine,UKR,2012,518.38715
Ukraine,UKR,2013,476.99115
Ukraine,UKR,2014,403.17108
Ukraine,UKR,2015,319.88693
Ukraine,UKR,2016,314.20847
Ukraine,UKR,2017,301.90512
Ukraine,UKR,2018,305.69077
Ukraine,UKR,2019,282.9769
Ukraine,UKR,2020,293.38742
Ukraine,UKR,2021,261.05185
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,4.4265
United Arab Emirates,ARE,1968,5.85
United Arab Emirates,ARE,1969,5.7525
United Arab Emirates,ARE,1970,8.19
United Arab Emirates,ARE,1971,12.9675
United Arab Emirates,ARE,1972,13455
United Arab Emirates,ARE,1973,16.8675
United Arab Emirates,ARE,1974,17.55
United Arab Emirates,ARE,1975,16185
United Arab Emirates,ARE,1976,18915
United Arab Emirates,ARE,1977,32955
United Arab Emirates,ARE,1978,39.0975
United Arab Emirates,ARE,1979,42.51
United Arab Emirates,ARE,1980,47.97
United Arab Emirates,ARE,1981,60.5475
United Arab Emirates,ARE,1982,63.57
United Arab Emirates,ARE,1983,58.0125
United Arab Emirates,ARE,1984,79755
United Arab Emirates,ARE,1985,98.67
United Arab Emirates,ARE,1986,119.8275
United Arab Emirates,ARE,1987,136695
United Arab Emirates,ARE,1988,138255
United Arab Emirates,ARE,1989,168.3825
United Arab Emirates,ARE,1990,164.8725
United Arab Emirates,ARE,1991,198.51
United Arab Emirates,ARE,1992,182.8125
United Arab Emirates,ARE,1993,191.49
United Arab Emirates,ARE,1994,221.4225
United Arab Emirates,ARE,1995,241.7025
United Arab Emirates,ARE,1996,264.7125
United Arab Emirates,ARE,1997,282.75
United Arab Emirates,ARE,1998,296.3025
United Arab Emirates,ARE,1999,306345
United Arab Emirates,ARE,2000,306.4425
United Arab Emirates,ARE,2001,314.73
United Arab Emirates,ARE,2002,355.29
United Arab Emirates,ARE,2003,369.33
United Arab Emirates,ARE,2004,392.0475
United Arab Emirates,ARE,2005,409.9875
United Arab Emirates,ARE,2006,422.76
United Arab Emirates,ARE,2007,479.38235
United Arab Emirates,ARE,2008,579.7211
United Arab Emirates,ARE,2009,575.88074
United Arab Emirates,ARE,2010,592.71643
United Arab Emirates,ARE,2011,616.36145
United Arab Emirates,ARE,2012,639.3075
United Arab Emirates,ARE,2013,647.4963
United Arab Emirates,ARE,2014,634.3497
United Arab Emirates,ARE,2015,714.7054
United Arab Emirates,ARE,2016,719.3097
United Arab Emirates,ARE,2017,724.5833
United Arab Emirates,ARE,2018,712.1319
United Arab Emirates,ARE,2019,709.8652
United Arab Emirates,ARE,2020,696.2286
United Arab Emirates,ARE,2021,694.1144
United Kingdom,GBR,1965,8.59457
United Kingdom,GBR,1966,8.38523
United Kingdom,GBR,1967,14.10719
United Kingdom,GBR,1968,31.85457
United Kingdom,GBR,1969,62.06931
United Kingdom,GBR,1970,118.2771
United Kingdom,GBR,1971,190.70874
United Kingdom,GBR,1972,270.6301
United Kingdom,GBR,1973,292.8085
United Kingdom,GBR,1974,350.22583
United Kingdom,GBR,1975,366.97302
United Kingdom,GBR,1976,389.24448
United Kingdom,GBR,1977,413714
United Kingdom,GBR,1978,429.13538
United Kingdom,GBR,1979,470.16602
United Kingdom,GBR,1980,468.77042
United Kingdom,GBR,1981,475.1204
United Kingdom,GBR,1982,472.74786
United Kingdom,GBR,1983,492.78635
United Kingdom,GBR,1984,504.17212
United Kingdom,GBR,1985,542.22546
United Kingdom,GBR,1986,551.25037
United Kingdom,GBR,1987,566.16003
United Kingdom,GBR,1988,539.2831
United Kingdom,GBR,1989,527.0251
United Kingdom,GBR,1990,548.7383
United Kingdom,GBR,1991,592.7695
United Kingdom,GBR,1992,589.9201
United Kingdom,GBR,1993,672.27216
United Kingdom,GBR,1994,692.2525
United Kingdom,GBR,1995,738.0863
United Kingdom,GBR,1996,859.8408
United Kingdom,GBR,1997,884.1824
United Kingdom,GBR,1998,919.4049
United Kingdom,GBR,1999,978.8769
United Kingdom,GBR,2000,1013.4171
United Kingdom,GBR,2001,1008.5319
United Kingdom,GBR,2002,995.3415
United Kingdom,GBR,2003,998.0918
United Kingdom,GBR,2004,1019.8791
United Kingdom,GBR,2005,993.8657
United Kingdom,GBR,2006,942.60236
United Kingdom,GBR,2007,953.0051
United Kingdom,GBR,2008,978.32526
United Kingdom,GBR,2009,912237
United Kingdom,GBR,2010,984.9284
United Kingdom,GBR,2011,819.18506
United Kingdom,GBR,2012,768.98737
United Kingdom,GBR,2013,763.25757
United Kingdom,GBR,2014,700.55505
United Kingdom,GBR,2015,720.4546
United Kingdom,GBR,2016,806.7364
United Kingdom,GBR,2017,785.49115
United Kingdom,GBR,2018,785.66034
United Kingdom,GBR,2019,776.8565
United Kingdom,GBR,2020,730.3012
United Kingdom,GBR,2021,769.47546
United States,USA,1965,4159206
United States,USA,1966,4482.7563
United States,USA,1967,4733.1885
United States,USA,1968,5066815
United States,USA,1969,5454107
United States,USA,1970,5748658
United States,USA,1971,5926.5264
United States,USA,1972,5986.9644
United States,USA,1973,5937.9595
United States,USA,1974,5732247
United States,USA,1975,5261.5327
United States,USA,1976,5366.39
United States,USA,1977,5256951
United States,USA,1978,5275385
United States,USA,1979,5450898
United States,USA,1980,5337385
United States,USA,1981,5208629
United States,USA,1982,4841.71
United States,USA,1983,4542236
United States,USA,1984,4851.5723
United States,USA,1985,4669.5405
United States,USA,1986,4376204
United States,USA,1987,4652.7437
United States,USA,1988,4866.0215
United States,USA,1989,5170.22
United States,USA,1990,5170609
United States,USA,1991,5283972
United States,USA,1992,5463.51
United States,USA,1993,5599.4194
United States,USA,1994,5731081
United States,USA,1995,5979.8296
United States,USA,1996,6088898
United States,USA,1997,6125.3154
United States,USA,1998,6021791
United States,USA,1999,6042.6284
United States,USA,2000,6283.9067
United States,USA,2001,6006.58
United States,USA,2002,6201.1123
United States,USA,2003,6021.9004
United States,USA,2004,6046.2773
United States,USA,2005,5951.9297
United States,USA,2006,5865778
United States,USA,2007,6241.3833
United States,USA,2008,6288.9116
United States,USA,2009,6176.2812
United States,USA,2010,6481.9346
United States,USA,2011,6582108
United States,USA,2012,6881.2275
United States,USA,2013,7070.2285
United States,USA,2014,7222.6045
United States,USA,2015,7435795
United States,USA,2016,7490.9893
United States,USA,2017,7399.9224
United States,USA,2018,8217.15
United States,USA,2019,8506917
United States,USA,2020,8319025
United States,USA,2021,8267175
Upper-middle-income countries,,1965,1508.6318
Upper-middle-income countries,,1966,1672.4807
Upper-middle-income countries,,1967,1818.9712
Upper-middle-income countries,,1968,1959.9763
Upper-middle-income countries,,1969,2127602
Upper-middle-income countries,,1970,2324.3867
Upper-middle-income countries,,1971,2536.5566
Upper-middle-income countries,,1972,2676.5461
Upper-middle-income countries,,1973,2913.7004
Upper-middle-income countries,,1974,3097.5786
Upper-middle-income countries,,1975,3378.8508
Upper-middle-income countries,,1976,3719.1807
Upper-middle-income countries,,1977,3986.5505
Upper-middle-income countries,,1978,4289.5874
Upper-middle-income countries,,1979,4551898
Upper-middle-income countries,,1980,4703.7217
Upper-middle-income countries,,1981,4949.2017
Upper-middle-income countries,,1982,5327.3804
Upper-middle-income countries,,1983,5678.2554
Upper-middle-income countries,,1984,6135.9473
Upper-middle-income countries,,1985,5052.2656
Upper-middle-income countries,,1986,5219087
Upper-middle-income countries,,1987,5485.2554
Upper-middle-income countries,,1988,5786.5283
Upper-middle-income countries,,1989,5915002
Upper-middle-income countries,,1990,5972.7197
Upper-middle-income countries,,1991,6077572
Upper-middle-income countries,,1992,5941884
Upper-middle-income countries,,1993,5910827
Upper-middle-income countries,,1994,5647473
Upper-middle-income countries,,1995,5581.9917
Upper-middle-income countries,,1996,5733115
Upper-middle-income countries,,1997,5437241
Upper-middle-income countries,,1998,5654.0854
Upper-middle-income countries,,1999,5737028
Upper-middle-income countries,,2000,5950166
Upper-middle-income countries,,2001,6123.4116
Upper-middle-income countries,,2002,6259.3477
Upper-middle-income countries,,2003,6611682
Upper-middle-income countries,,2004,6975.1704
Upper-middle-income countries,,2005,7336.2964
Upper-middle-income countries,,2006,7828737
Upper-middle-income countries,,2007,8154036
Upper-middle-income countries,,2008,8348263
Upper-middle-income countries,,2009,8155.6963
Upper-middle-income countries,,2010,8828.43
Upper-middle-income countries,,2011,9382.3
Upper-middle-income countries,,2012,9711188
Upper-middle-income countries,,2013,9990578
Upper-middle-income countries,,2014,10244175
Upper-middle-income countries,,2015,10296271
Upper-middle-income countries,,2016,10545666
Upper-middle-income countries,,2017,11090881
Upper-middle-income countries,,2018,11828729
Upper-middle-income countries,,2019,12008975
Upper-middle-income countries,,2020,11855026
Upper-middle-income countries,,2021,13142004
Uzbekistan,UZB,1985,311.3787
Uzbekistan,UZB,1986,300.1732
Uzbekistan,UZB,1987,314.29364
Uzbekistan,UZB,1988,309.8739
Uzbekistan,UZB,1989,327.53394
Uzbekistan,UZB,1990,348.6389
Uzbekistan,UZB,1991,351.37402
Uzbekistan,UZB,1992,353.13434
Uzbekistan,UZB,1993,384.91483
Uzbekistan,UZB,1994,391.09488
Uzbekistan,UZB,1995,400.8145
Uzbekistan,UZB,1996,417.34
Uzbekistan,UZB,1997,409.35126
Uzbekistan,UZB,1998,410.9875
Uzbekistan,UZB,1999,476245
Uzbekistan,UZB,2000,486.73624
Uzbekistan,UZB,2001,490.58624
Uzbekistan,UZB,2002,505.21625
Uzbekistan,UZB,2003,455455
Uzbekistan,UZB,2004,460.17126
Uzbekistan,UZB,2005,469.21875
Uzbekistan,UZB,2006,433.02875
Uzbekistan,UZB,2007,468.3525
Uzbekistan,UZB,2008,441.30624
Uzbekistan,UZB,2009,440.72876
Uzbekistan,UZB,2010,440.44
Uzbekistan,UZB,2011,473.56372
Uzbekistan,UZB,2012,462385
Uzbekistan,UZB,2013,461.51874
Uzbekistan,UZB,2014,485485
Uzbekistan,UZB,2015,463.44376
Uzbekistan,UZB,2016,433.26892
Uzbekistan,UZB,2017,447.82132
Uzbekistan,UZB,2018,443.97635
Uzbekistan,UZB,2019,445.98196
Uzbekistan,UZB,2020,435.5553
Uzbekistan,UZB,2021,464.27448
Venezuela,VEN,1965,75.1803
Venezuela,VEN,1966,78.8322
Venezuela,VEN,1967,86.3802
Venezuela,VEN,1968,89.1663
Venezuela,VEN,1969,91.7637
Venezuela,VEN,1970,85581
Venezuela,VEN,1971,82.9392
Venezuela,VEN,1972,82.4397
Venezuela,VEN,1973,101.5539
Venezuela,VEN,1974,107.3259
Venezuela,VEN,1975,104.3844
Venezuela,VEN,1976,129.4038
Venezuela,VEN,1977,141.25305
Venezuela,VEN,1978,142.5351
Venezuela,VEN,1979,159.6402
Venezuela,VEN,1980,164.34105
Venezuela,VEN,1981,165.22905
Venezuela,VEN,1982,176.3013
Venezuela,VEN,1983,173604
Venezuela,VEN,1984,192.03
Venezuela,VEN,1985,192.31305
Venezuela,VEN,1986,211.7214
Venezuela,VEN,1987,206.3157
Venezuela,VEN,1988,211.2108
Venezuela,VEN,1989,216.8718
Venezuela,VEN,1990,243.81705
Venezuela,VEN,1991,243.1122
Venezuela,VEN,1992,239.9487
Venezuela,VEN,1993,258.9519
Venezuela,VEN,1994,273.89804
Venezuela,VEN,1995,305.2611
Venezuela,VEN,1996,330.0141
Venezuela,VEN,1997,342213
Venezuela,VEN,1998,358.92404
Venezuela,VEN,1999,304251
Venezuela,VEN,2000,309.9564
Venezuela,VEN,2001,328.4823
Venezuela,VEN,2002,315.41205
Venezuela,VEN,2003,279.9864
Venezuela,VEN,2004,315.2955
Venezuela,VEN,2005,304.3509
Venezuela,VEN,2006,349.4502
Venezuela,VEN,2007,372.67056
Venezuela,VEN,2008,348.99557
Venezuela,VEN,2009,342.1685
Venezuela,VEN,2010,312.66815
Venezuela,VEN,2011,333.26392
Venezuela,VEN,2012,346.1283
Venezuela,VEN,2013,323058
Venezuela,VEN,2014,340266
Venezuela,VEN,2015,370.38235
Venezuela,VEN,2016,372.38733
Venezuela,VEN,2017,386.05386
Venezuela,VEN,2018,316191
Venezuela,VEN,2019,255.76219
Venezuela,VEN,2020,215.61087
Venezuela,VEN,2021,239.77127
Vietnam,VNM,1965,0
Vietnam,VNM,1966,0
Vietnam,VNM,1967,0
Vietnam,VNM,1968,0
Vietnam,VNM,1969,0
Vietnam,VNM,1970,0
Vietnam,VNM,1971,0
Vietnam,VNM,1972,0
Vietnam,VNM,1973,0
Vietnam,VNM,1974,0
Vietnam,VNM,1975,0
Vietnam,VNM,1976,0
Vietnam,VNM,1977,0
Vietnam,VNM,1978,0
Vietnam,VNM,1979,0
Vietnam,VNM,1980,0
Vietnam,VNM,1981,0.0965
Vietnam,VNM,1982,0.18335
Vietnam,VNM,1983,0.632075
Vietnam,VNM,1984,0.55005
Vietnam,VNM,1985,0.342575
Vietnam,VNM,1986,0.35705
Vietnam,VNM,1987,0.35705
Vietnam,VNM,1988,0.2702
Vietnam,VNM,1989,0.31845
Vietnam,VNM,1990,386
Vietnam,VNM,1991,0.6948
Vietnam,VNM,1992,2.0265
Vietnam,VNM,1993,2.4125
Vietnam,VNM,1994,2.4125
Vietnam,VNM,1995,1.404075
Vietnam,VNM,1996,2.76955
Vietnam,VNM,1997,5.12415
Vietnam,VNM,1998,8685
Vietnam,VNM,1999,12545
Vietnam,VNM,2000,15.44
Vietnam,VNM,2001,19.3
Vietnam,VNM,2002,23.16
Vietnam,VNM,2003,22.89945
Vietnam,VNM,2004,40144
Vietnam,VNM,2005,62146
Vietnam,VNM,2006,67.55
Vietnam,VNM,2007,68322
Vietnam,VNM,2008,72.36535
Vietnam,VNM,2009,77.2965
Vietnam,VNM,2010,90.7293
Vietnam,VNM,2011,81832
Vietnam,VNM,2012,90.27575
Vietnam,VNM,2013,94.09715
Vietnam,VNM,2014,98.5265
Vietnam,VNM,2015,102869
Vietnam,VNM,2016,102.3865
Vietnam,VNM,2017,95.2069
Vietnam,VNM,2018,96.5965
Vietnam,VNM,2019,98.43
Vietnam,VNM,2020,88394
Vietnam,VNM,2021,71217
Western Africa (BP),,1965,0.9555542
Western Africa (BP),,1966,1.7163411
Western Africa (BP),,1967,1.7655947
Western Africa (BP),,1968,1.4338948
Western Africa (BP),,1969,0.6236122
Western Africa (BP),,1970,1.0545
Western Africa (BP),,1971,1.95225
Western Africa (BP),,1972,2.61725
Western Africa (BP),,1973,4009
Western Africa (BP),,1974,3743
Western Africa (BP),,1975,3.3535
Western Africa (BP),,1976,6.22725
Western Africa (BP),,1977,8.1985
Western Africa (BP),,1978,9.93225
Western Africa (BP),,1979,13091
Western Africa (BP),,1980,15.82225
Western Africa (BP),,1981,23.3035
Western Africa (BP),,1982,24.27725
Western Africa (BP),,1983,27.5215
Western Africa (BP),,1984,26.4765
Western Africa (BP),,1985,25.08
Western Africa (BP),,1986,29.2505
Western Africa (BP),,1987,28969
Western Africa (BP),,1988,34.8995
Western Africa (BP),,1989,40.40575
Western Africa (BP),,1990,38.45425
Western Africa (BP),,1991,37499
Western Africa (BP),,1992,40.5675
Western Africa (BP),,1993,46.3355
Western Africa (BP),,1994,42.39775
Western Africa (BP),,1995,46.87018
Western Africa (BP),,1996,57.90435
Western Africa (BP),,1997,56.299423
Western Africa (BP),,1998,68.78424
Western Africa (BP),,1999,50.442944
Western Africa (BP),,2000,72.871796
Western Africa (BP),,2001,92.35887
Western Africa (BP),,2002,110.98495
Western Africa (BP),,2003,115.672745
Western Africa (BP),,2004,111.366425
Western Africa (BP),,2005,114.80801
Western Africa (BP),,2006,100.195335
Western Africa (BP),,2007,124.60276
Western Africa (BP),,2008,116.315895
Western Africa (BP),,2009,87.35743
Western Africa (BP),,2010,85.135086
Western Africa (BP),,2011,122.476036
Western Africa (BP),,2012,129.37468
Western Africa (BP),,2013,126.53291
Western Africa (BP),,2014,159.60542
Western Africa (BP),,2015,237.94283
Western Africa (BP),,2016,210.57478
Western Africa (BP),,2017,220.18372
Western Africa (BP),,2018,235.20729
Western Africa (BP),,2019,241.8249
Western Africa (BP),,2020,258.8205
Western Africa (BP),,2021,279.98032
World,OWID_WRL,1965,6303799
World,OWID_WRL,1966,6868.7944
World,OWID_WRL,1967,7374.0396
World,OWID_WRL,1968,8044.3315
World,OWID_WRL,1969,8833418
World,OWID_WRL,1970,9614792
World,OWID_WRL,1971,10293.2
World,OWID_WRL,1972,10861724
World,OWID_WRL,1973,11377838
World,OWID_WRL,1974,11659865
World,OWID_WRL,1975,11659741
World,OWID_WRL,1976,12354144
World,OWID_WRL,1977,12759843
World,OWID_WRL,1978,13293952
World,OWID_WRL,1979,14118032
World,OWID_WRL,1980,14236961
World,OWID_WRL,1981,14395874
World,OWID_WRL,1982,14469735
World,OWID_WRL,1983,14703833
World,OWID_WRL,1984,15902681
World,OWID_WRL,1985,16262222
World,OWID_WRL,1986,16421111
World,OWID_WRL,1987,17281896
World,OWID_WRL,1988,18088846
World,OWID_WRL,1989,18867309
World,OWID_WRL,1990,19481125
World,OWID_WRL,1991,19972.84
World,OWID_WRL,1992,20063484
World,OWID_WRL,1993,20265484
World,OWID_WRL,1994,20389615
World,OWID_WRL,1995,21104494
World,OWID_WRL,1996,22159256
World,OWID_WRL,1997,22030393
World,OWID_WRL,1998,22434
World,OWID_WRL,1999,23071904
World,OWID_WRL,2000,23994258
World,OWID_WRL,2001,24316834
World,OWID_WRL,2002,25030143
World,OWID_WRL,2003,25729.59
World,OWID_WRL,2004,26721102
World,OWID_WRL,2005,27438037
World,OWID_WRL,2006,28161105
World,OWID_WRL,2007,29315.39
World,OWID_WRL,2008,30021318
World,OWID_WRL,2009,29401191
World,OWID_WRL,2010,31588863
World,OWID_WRL,2011,32340.18
World,OWID_WRL,2012,33194035
World,OWID_WRL,2013,33729723
World,OWID_WRL,2014,33944273
World,OWID_WRL,2015,34768676
World,OWID_WRL,2016,35560773
World,OWID_WRL,2017,36529223
World,OWID_WRL,2018,38356.3
World,OWID_WRL,2019,39062945
World,OWID_WRL,2020,38455727
World,OWID_WRL,2021,40374605
